Lee Porter,-,65,76,74,284,"$7,388 "
Chris Tidland,-,70,72,71,284,"$7,388 "
Mark Wurtz,-,70,69,71,284,"$7,388 "
Craig Barlow,-,70,72,72,285,"$6,720 "
Jim Gallagher Jr.,-,72,73,68,285,"$6,720 "
Jason Gore,-,72,72,70,285,"$6,720 "
Jeff Hart,-,73,69,73,285,"$6,720 "
Brent Schwarzrock,-,71,66,76,285,"$6,720 "
Stephen Allan,-,67,73,70,286,"$6,390 "
Ronnie Black,-,69,75,72,286,"$6,390 "
Steve Jones,-,66,72,78,286,"$6,390 "
Sean Murphy,-,71,70,75,286,"$6,390 "
Tom Pernice Jr.,-,70,73,69,286,"$6,390 "
Kenny Perry,-,71,70,72,286,"$6,390 "
John Cook,-,71,74,71,287,"$6,120 "
Donnie Hammond,-,73,71,73,287,"$6,120 "
Tom Purtzer,-,70,74,70,287,"$6,120 "
Ted Tryba,-,71,71,74,288,"$6,000 "
Jeff Brehaut,-,70,73,75,289,"$5,850 "
Matt Gogel,-,72,73,72,289,"$5,850 "
John Riegger,-,71,73,72,289,"$5,850 "
Mike Springer,-,72,72,74,289,"$5,850 "
Brad Elder,-,71,76,71,290,"$5,670 "
Steve Elkington,-,74,70,76,290,"$5,670 "
Dave Stockton Jr.,-,71,76,71,291,"$5,580 "
Yoshinori Mizumaki,-,74,73,75,292,"$5,520 "
Robert Damron,-,73,74,75,293,"$5,460 "
Rick Fehr,-,74,76,74,294,"$5,400 "
Barry Cheesman,-,71,79,72,295,"$5,340 "
Emanuele Canonica,-,72,77,78,296,"$5,280 "
Cameron Beckman,-,70,73,WD,215,-
Tommy Armour III,-,70,MC,MC,145,-
Keith Clearwater,-,73,MC,MC,145,-
Robin Freeman,-,70,MC,MC,145,-
Brent Geiberger,-,71,MC,MC,145,-
Tripp Isenhour,-,71,MC,MC,145,-
Per-Ulrik Johansson,-,71,MC,MC,145,-
Pete Jordan,-,73,MC,MC,145,-
Bob May,-,72,MC,MC,145,-
Michael Muehr,-,74,MC,MC,145,-
Craig Perks,-,71,MC,MC,145,-
Don Pooley,-,71,MC,MC,145,-
Joey Sindelar,-,70,MC,MC,145,-
Curtis Strange,-,77,MC,MC,145,-
Esteban Toledo,-,71,MC,MC,145,-
Jay Williamson,-,71,MC,MC,145,-
Marco Dawson,-,73,MC,MC,146,-
Joe Durant,-,73,MC,MC,146,-
Dan Forsman,-,74,MC,MC,146,-
Edward Fryatt,-,74,MC,MC,146,-
J.P. Hayes,-,69,MC,MC,146,-
Billy Mayfair,-,70,MC,MC,146,-
Spike McRoy,-,73,MC,MC,146,-
Craig Parry,-,73,MC,MC,146,-
Sam Randolph,-,73,MC,MC,146,-
Chris Smith,-,70,MC,MC,146,-
Paul Stankowski,-,72,MC,MC,146,-
Brett Upper,-,72,MC,MC,146,-
Rocky Walcher,-,72,MC,MC,146,-
Brian Wilson,-,71,MC,MC,146,-
Briny Baird,-,72,MC,MC,147,-
Ben Bates,-,74,MC,MC,147,-
Danny Ellis,-,74,MC,MC,147,-
Mathew Goggin,-,73,MC,MC,147,-
J.J. Henry,-,75,MC,MC,147,-
Lee Janzen,-,72,MC,MC,147,-
Kent Jones,-,77,MC,MC,147,-
Ian Leggatt,-,70,MC,MC,147,-
Shaun Micheel,-,69,MC,MC,147,-
Steve Pate,-,71,MC,MC,147,-
Jerry Smith,-,74,MC,MC,147,-
Woody Austin,-,72,MC,MC,148,-
Richie Coughlan,-,70,MC,MC,148,-
J.L. Lewis,-,76,MC,MC,148,-
Dicky Pride,-,78,MC,MC,148,-
Kiernan Mattson,-,74,MC,MC,149,-
Jeff Sluman,-,73,MC,MC,149,-
Craig Spence,-,76,MC,MC,149,-
Jay Synkelma,-,74,MC,MC,149,-
Fred Wadsworth,-,76,MC,MC,149,-
Jeremy Anderson,-,78,MC,MC,150,-
Kelly Grunewald,-,76,MC,MC,150,-
Kevin Johnson,-,70,MC,MC,150,-
Jeff Kern,-,73,MC,MC,150,-
Casey Martin,-,76,MC,MC,150,-
Andrew McLardy,-,73,MC,MC,150,-
Gary Nicklaus,-,77,MC,MC,150,-
Joe Ogilvie,-,78,MC,MC,150,-
Joe Ozaki,-,76,MC,MC,150,-
Toru Taniguchi,-,76,MC,MC,150,-
Bradley Hughes,-,72,MC,MC,151,-
Craig Stadler,-,75,MC,MC,151,-
Tom Byrum,-,72,MC,MC,152,-
Jeff Julian,-,77,MC,MC,152,-
Fuzzy Zoeller,-,73,MC,MC,152,-
Brian Gay,-,75,MC,MC,154,-
Paul Gow,-,77,MC,MC,155,-
David Morland IV,-,80,MC,MC,155,-
Brian Kontak,-,74,MC,MC,156,-
Kevin Wentworth,-,77,MC,MC,156,-
Charley Hoffman,-,76,MC,MC,158,-
David Sutherland,-,WD,WD,WD,72,-
David Berganio Jr.,-,WD,WD,WD,77,-
Brett Quigley,-,WD,WD,WD,WD,-
*Sony Open in Hawaii,70,,,,,
Brad Faxon,-,64,67,65,260,"$720,000 "
Tom Lehman,-,67,65,66,264,"$432,000 "
Ernie Els,-,65,65,69,267,"$272,000 "
Billy Andrade,-,69,66,65,269,"$192,000 "
Briny Baird,-,70,68,65,271,"$135,600 "
Greg Chalmers,-,69,66,67,271,"$135,600 "
Fred Funk,-,69,69,67,271,"$135,600 "
Joe Ozaki,-,70,68,67,271,"$135,600 "
Loren Roberts,-,67,69,68,271,"$135,600 "
Tom Byrum,-,70,67,67,272,"$96,000 "
Brian Gay,-,65,70,66,272,"$96,000 "
Davis Love III,-,68,65,69,272,"$96,000 "
Jeff Sluman,-,73,66,67,272,"$96,000 "
Stephen Ames,-,68,68,69,273,"$68,000 "
Jim Furyk,-,67,69,71,273,"$68,000 "
John Huston,-,66,69,70,273,"$68,000 "
Spike McRoy,-,69,71,67,273,"$68,000 "
Shaun Micheel,-,68,69,69,273,"$68,000 "
Michael Clark II,-,66,69,67,274,"$52,000 "
Carlos Franco,-,67,69,72,274,"$52,000 "
Duffy Waldorf,-,66,70,65,274,"$52,000 "
Chris DiMarco,-,69,67,72,275,"$36,057 "
Scott Dunlap,-,68,68,71,275,"$36,057 "
Bradley Hughes,-,66,71,71,275,"$36,057 "
Steve Lowery,-,70,69,68,275,"$36,057 "
Shigeki Maruyama,-,66,70,70,275,"$36,057 "
Craig Parry,-,69,66,71,275,"$36,057 "
Vijay Singh,-,70,67,70,275,"$36,057 "
Robert Allenby,-,67,68,71,276,"$24,350 "
Jim Carter,-,69,68,69,276,"$24,350 "
K.J. Choi,-,70,69,69,276,"$24,350 "
Joe Durant,-,69,68,71,276,"$24,350 "
Jerry Kelly,-,65,73,69,276,"$24,350 "
Franklin Langham,-,69,69,72,276,"$24,350 "
Jerry Smith,-,66,67,72,276,"$24,350 "
Kaname Yokoo,-,66,72,68,276,"$24,350 "
Stuart Appleby,-,67,69,69,277,"$17,600 "
David Berganio Jr.,-,66,67,73,277,"$17,600 "
Bill Glasson,-,68,68,74,277,"$17,600 "
J.L. Lewis,-,69,70,72,277,"$17,600 "
Jeff Maggert,-,70,69,69,277,"$17,600 "
David Peoples,-,70,73,67,277,"$17,600 "
Olin Browne,-,68,71,72,278,"$13,600 "
Cliff Kresge,-,68,70,72,278,"$13,600 "
Rory Sabbatini,-,68,66,73,278,"$13,600 "
Esteban Toledo,-,66,73,68,278,"$13,600 "
Stephen Allan,-,69,69,71,279,"$10,760 "
Dudley Hart,-,70,70,70,279,"$10,760 "
Larry Mize,-,71,71,73,279,"$10,760 "
Ted Tryba,-,70,75,66,279,"$10,760 "
Craig Barlow,-,67,75,69,280,"$9,413 "
Bob Burns,-,70,69,73,280,"$9,413 "
Richie Coughlan,-,71,70,74,280,"$9,413 "
Pete Jordan,-,71,72,69,280,"$9,413 "
Corey Pavin,-,66,71,70,280,"$9,413 "
Chris Perry,-,72,68,73,280,"$9,413 "
John Cook,-,68,70,72,281,"$9,000 "
John Riegger,-,70,75,68,281,"$9,000 "
Paul Goydos,-,71,71,72,282,"$8,760 "
Kelly Grunewald,-,68,74,69,282,"$8,760 "
Chris Smith,-,69,68,75,282,"$8,760 "
Garrett Willis,-,70,68,76,282,"$8,760 "
John Daly,-,72,76,71,283,"$8,480 "
Frank Lickliter II,-,66,74,72,283,"$8,480 "
Sean Murphy,-,71,70,76,283,"$8,480 "
J.J. Henry,-,71,72,74,284,"$8,280 "
Peter Jacobsen,-,64,75,76,284,"$8,280 "
Jeremy Anderson,-,67,75,71,285,"$8,080 "
Michael Muehr,-,70,75,72,285,"$8,080 "
Gary Nicklaus,-,71,70,78,285,"$8,080 "
Tommy Armour III,-,71,MC,MC,140,-
Cameron Beckman,-,72,MC,MC,140,-
Notah Begay III,-,70,MC,MC,140,-
Stewart Cink,-,70,MC,MC,140,-
Joel Edwards,-,69,MC,MC,140,-
Paul Gow,-,70,MC,MC,140,-
Neal Lancaster,-,74,MC,MC,140,-
Andrew Magee,-,72,MC,MC,140,-
Andrew McLardy,-,72,MC,MC,140,-
Tom Pernice Jr.,-,68,MC,MC,140,-
Lee Porter,-,70,MC,MC,140,-
Chris Riley,-,71,MC,MC,140,-
Rich Beem,-,70,MC,MC,141,-
Jay Don Blake,-,72,MC,MC,141,-
Emanuele Canonica,-,75,MC,MC,141,-
Brandel Chamblee,-,72,MC,MC,141,-
Robin Freeman,-,69,MC,MC,141,-
Brian Henninger,-,72,MC,MC,141,-
Ryuji Imada,-,67,MC,MC,141,-
Tripp Isenhour,-,68,MC,MC,141,-
Per-Ulrik Johansson,-,73,MC,MC,141,-
Kevin Johnson,-,72,MC,MC,141,-
Matt Kuchar,-,70,MC,MC,141,-
Len Mattiace,-,69,MC,MC,141,-
Dennis Paulson,-,68,MC,MC,141,-
Tom Scherrer,-,71,MC,MC,141,-
Tommy Tolles,-,72,MC,MC,141,-
Paul Azinger,-,70,MC,MC,142,-
Harrison Frazar,-,71,MC,MC,142,-
Edward Fryatt,-,72,MC,MC,142,-
Mark Hensby,-,71,MC,MC,142,-
Bob May,-,73,MC,MC,142,-
Chris Tidland,-,69,MC,MC,142,-
Doug Barron,-,69,MC,MC,143,-
Steve Jones,-,73,MC,MC,143,-
Bobby Kalinowski,-,74,MC,MC,143,-
Jesper Parnevik,-,74,MC,MC,143,-
Hidemichi Tanaka,-,76,MC,MC,143,-
Jeff Gallagher,-,68,MC,MC,144,-
Jimmy Green,-,67,MC,MC,144,-
Glen Hnatiuk,-,72,MC,MC,144,-
Kent Jones,-,69,MC,MC,144,-
Greg Kraft,-,74,MC,MC,144,-
Rocky Walcher,-,74,MC,MC,144,-
Danny Ellis,-,75,MC,MC,145,-
Keiichiro Fukabori,-,73,MC,MC,145,-
Jason Gore,-,74,MC,MC,145,-
David Morland IV,-,67,MC,MC,145,-
Geoff Ogilvy,-,74,MC,MC,145,-
Carl Paulson,-,72,MC,MC,145,-
Nobuhito Sato,-,74,MC,MC,145,-
Jay Williamson,-,71,MC,MC,145,-
David Ishii,-,73,MC,MC,146,-
Jim Johnson,-,74,MC,MC,146,-
Jeff Julian,-,72,MC,MC,146,-
Ben Ferguson,-,70,MC,MC,147,-
Mathew Goggin,-,74,MC,MC,147,-
Craig Perks,-,73,MC,MC,147,-
Brian Sasada,-,78,MC,MC,148,-
Brian Wilson,-,77,MC,MC,148,-
Woody Austin,-,74,MC,MC,149,-
Mike Hulbert,-,73,MC,MC,149,-
Ian Leggatt,-,71,MC,MC,149,-
Joe Ogilvie,-,74,MC,MC,149,-
Scott Simpson,-,70,MC,MC,150,-
Craig Stadler,-,75,MC,MC,150,-
Douglas Bohn,-,73,MC,MC,151,-
Hunter Haas,-,75,MC,MC,151,-
Mathew Hall,-,77,MC,MC,151,-
Brandan Kop,-,76,MC,MC,153,-
Fred Wadsworth,-,79,MC,MC,153,-
Tommy Kim,-,79,MC,MC,159,-
Skip Kendall,-,WD,WD,WD,72,-
Russ Cochran,-,WD,WD,WD,81,-
Tim Clark,-,WD,WD,WD,WD,-
*Phoenix Open,71,,,,,
Mark Calcavecchia,-,60,64,67,256,"$720,000 "
Rocco Mediate,-,63,64,69,264,"$432,000 "
Steve Lowery,-,67,64,68,268,"$272,000 "
Scott Verplank,-,66,70,70,270,"$192,000 "
Chris DiMarco,-,67,65,71,271,"$152,000 "
Tiger Woods,-,73,68,65,271,"$152,000 "
Tom Lehman,-,70,69,69,272,"$129,000 "
Steve Stricker,-,62,72,67,272,"$129,000 "
Stewart Cink,-,66,71,71,273,"$104,000 "
John Daly,-,70,70,66,273,"$104,000 "
Fred Funk,-,69,70,66,273,"$104,000 "
David Toms,-,69,68,67,273,"$104,000 "
Edward Fryatt,-,69,72,67,274,"$72,800 "
Sergio Garcia,-,71,70,66,274,"$72,800 "
Billy Mayfair,-,71,70,65,274,"$72,800 "
Chris Perry,-,70,72,67,274,"$72,800 "
Nick Price,-,70,69,65,274,"$72,800 "
Frank Lickliter II,-,66,70,69,275,"$60,000 "
Harrison Frazar,-,71,72,66,276,"$52,000 "
Paul Goydos,-,68,72,66,276,"$52,000 "
Shigeki Maruyama,-,65,72,70,276,"$52,000 "
Stephen Ames,-,68,71,69,277,"$44,800 "
Bob Burns,-,65,72,72,278,"$31,400 "
Fred Couples,-,70,72,69,278,"$31,400 "
Steve Flesch,-,71,71,69,278,"$31,400 "
Mathew Goggin,-,68,74,69,278,"$31,400 "
Mark Hensby,-,69,70,69,278,"$31,400 "
Tim Herron,-,70,71,68,278,"$31,400 "
Jonathan Kaye,-,69,71,67,278,"$31,400 "
Frank Nobilo,-,69,72,72,278,"$31,400 "
Steve Pate,-,71,76,66,278,"$31,400 "
Mike Weir,-,74,69,69,278,"$31,400 "
Steve Jones,-,70,71,68,279,"$22,600 "
Davis Love III,-,66,77,68,279,"$22,600 "
Scott McCarron,-,65,73,74,279,"$22,600 "
Tommy Armour III,-,67,72,73,280,"$17,625 "
Brad Elder,-,75,71,70,280,"$17,625 "
Brian Gay,-,68,74,71,280,"$17,625 "
Matt Gogel,-,71,71,69,280,"$17,625 "
Brandt Jobe,-,67,71,70,280,"$17,625 "
Bob May,-,71,72,71,280,"$17,625 "
Vijay Singh,-,69,69,71,280,"$17,625 "
Hal Sutton,-,66,75,67,280,"$17,625 "
Jay Don Blake,-,67,76,68,281,"$12,432 "
Joe Durant,-,68,73,70,281,"$12,432 "
Glen Hnatiuk,-,67,69,74,281,"$12,432 "
Andrew Magee,-,71,72,72,281,"$12,432 "
Len Mattiace,-,69,73,68,281,"$12,432 "
Stuart Appleby,-,66,72,72,282,"$9,773 "
Joel Edwards,-,70,71,71,282,"$9,773 "
Dan Forsman,-,65,71,76,282,"$9,773 "
Nolan Henke,-,70,72,71,282,"$9,773 "
Skip Kendall,-,68,71,72,282,"$9,773 "
David Peoples,-,68,76,71,282,"$9,773 "
Stephen Allan,-,66,71,74,283,"$9,040 "
Paul Azinger,-,68,70,73,283,"$9,040 "
Brian Henninger,-,73,73,70,283,"$9,040 "
Bradley Hughes,-,69,71,74,283,"$9,040 "
Paul Stankowski,-,67,72,75,283,"$9,040 "
Greg Chalmers,-,71,75,70,284,"$8,640 "
Michael Clark II,-,71,73,72,284,"$8,640 "
Miguel Angel Jimenez,-,70,73,73,284,"$8,640 "
Jose Maria Olazabal,-,72,73,71,284,"$8,640 "
Kenny Perry,-,68,75,73,284,"$8,640 "
Scott Dunlap,-,70,72,74,285,"$8,360 "
Blaine McCallister,-,72,76,71,285,"$8,360 "
Jim Carter,-,72,70,77,286,"$8,240 "
Franklin Langham,-,69,74,76,288,"$8,160 "
Olin Browne,-,69,79,73,289,"$8,080 "
Brent Geiberger,-,72,77,73,290,"$7,960 "
J.P. Hayes,-,69,74,77,290,"$7,960 "
Rich Beem,-,67,MC,MC,141,-
Ronnie Black,-,66,MC,MC,141,-
Tim Clark,-,71,MC,MC,141,-
Doug Dunakey,-,66,MC,MC,141,-
Ernie Els,-,72,MC,MC,141,-
Chris Endres,-,72,MC,MC,141,-
Robin Freeman,-,73,MC,MC,141,-
Lee Janzen,-,69,MC,MC,141,-
Neal Lancaster,-,70,MC,MC,141,-
Justin Leonard,-,70,MC,MC,141,-
Jesper Parnevik,-,74,MC,MC,141,-
Tom Purtzer,-,73,MC,MC,141,-
Chris Riley,-,69,MC,MC,141,-
Glen Day,-,71,MC,MC,142,-
Gabriel Hjertstedt,-,66,MC,MC,142,-
Pete Jordan,-,70,MC,MC,142,-
Spike McRoy,-,71,MC,MC,142,-
Ted Tryba,-,70,MC,MC,142,-
Grant Waite,-,72,MC,MC,142,-
Duffy Waldorf,-,71,MC,MC,142,-
Briny Baird,-,74,MC,MC,143,-
Tom Byrum,-,72,MC,MC,143,-
David Duval,-,73,MC,MC,143,-
Carlos Franco,-,70,MC,MC,143,-
Bill Glasson,-,73,MC,MC,143,-
Matt McDougall,-,74,MC,MC,143,-
Shaun Micheel,-,68,MC,MC,143,-
Phil Mickelson,-,72,MC,MC,143,-
Bob Tway,-,71,MC,MC,143,-
Mark Wiebe,-,73,MC,MC,143,-
Ben Crenshaw,-,68,MC,MC,144,-
Robert Damron,-,72,MC,MC,144,-
Bob Estes,-,69,MC,MC,144,-
Joe Ogilvie,-,74,MC,MC,144,-
Rory Sabbatini,-,72,MC,MC,144,-
Tom Scherrer,-,71,MC,MC,144,-
Billy Andrade,-,74,MC,MC,145,-
Doug Barron,-,76,MC,MC,145,-
Peter Jacobsen,-,74,MC,MC,145,-
Tom Pernice Jr.,-,69,MC,MC,145,-
Jerry Smith,-,70,MC,MC,145,-
Craig Spence,-,75,MC,MC,145,-
Kevin Sutherland,-,70,MC,MC,145,-
Kirk Triplett,-,72,MC,MC,145,-
Jay Williamson,-,71,MC,MC,145,-
Don Yrene,-,74,MC,MC,145,-
Robert Allenby,-,72,MC,MC,146,-
Woody Austin,-,76,MC,MC,146,-
Brandel Chamblee,-,72,MC,MC,146,-
Mark O'Meara,-,74,MC,MC,146,-
Jeff Quinney,-,74,MC,MC,146,-
Esteban Toledo,-,74,MC,MC,146,-
Brian Wilson,-,71,MC,MC,146,-
Gary Nicklaus,-,77,MC,MC,147,-
Jean Van de Velde,-,73,MC,MC,148,-
Jimmy Green,-,76,MC,MC,149,-
Brett Upper,-,78,MC,MC,149,-
Notah Begay III,-,78,MC,MC,150,-
Jeff Gove,-,WD,WD,WD,74,-
Dennis Paulson,-,WD,WD,WD,74,-
Garrett Willis,-,WD,WD,WD,75,
*Buick Invitational,72,72,,,,
x-Phil Mickelson,-,64,71,66,269,"$630,000 "
Frank Lickliter II,-,67,68,66,269,"$308,000 "
Davis Love III,-,67,70,67,269,"$308,000 "
Tiger Woods,-,67,67,67,271,"$168,000 "
Brent Geiberger,-,69,70,69,272,"$133,000 "
Mike Weir,-,67,68,69,272,"$133,000 "
Jay Don Blake,-,68,68,69,273,"$109,083 "
Greg Kraft,-,68,66,70,273,"$109,083 "
Jay Williamson,-,69,71,65,273,"$109,083 "
Cameron Beckman,-,68,68,68,274,"$87,500 "
Harrison Frazar,-,68,70,68,274,"$87,500 "
Chris Smith,-,70,71,67,274,"$87,500 "
Brandt Jobe,-,70,67,69,275,"$60,000 "
Tom Lehman,-,68,69,70,275,"$60,000 "
Shigeki Maruyama,-,69,69,68,275,"$60,000 "
Jose Maria Olazabal,-,68,70,69,275,"$60,000 "
Mike Sposa,-,68,69,68,275,"$60,000 "
Kevin Sutherland,-,68,69,68,275,"$60,000 "
Jean Van de Velde,-,67,69,69,275,"$60,000 "
J.L. Lewis,-,66,69,70,276,"$39,340 "
Dennis Paulson,-,66,69,72,276,"$39,340 "
Chris Riley,-,71,70,68,276,"$39,340 "
Brent Schwarzrock,-,71,70,68,276,"$39,340 "
Bob Tway,-,69,70,69,276,"$39,340 "
Bernhard Langer,-,69,67,70,277,"$29,400 "
Frank Nobilo,-,70,69,71,277,"$29,400 "
Ronnie Black,-,68,69,70,278,"$22,808 "
Fred Funk,-,69,69,72,278,"$22,808 "
J.J. Henry,-,66,69,70,278,"$22,808 "
Steve Jones,-,71,71,68,278,"$22,808 "
Bob May,-,68,67,72,278,"$22,808 "
Billy Mayfair,-,66,68,71,278,"$22,808 "
David Morland IV,-,69,68,74,278,"$22,808 "
Corey Pavin,-,72,68,70,278,"$22,808 "
Chris Tidland,-,68,71,72,278,"$22,808 "
Joe Durant,-,70,71,69,279,"$16,485 "
Robin Freeman,-,70,73,67,279,"$16,485 "
Jason Gore,-,69,70,68,279,"$16,485 "
Tom Pernice Jr.,-,65,71,70,279,"$16,485 "
Jeff Sluman,-,70,69,69,279,"$16,485 "
Rich Beem,-,71,72,67,280,"$12,250 "
Bob Estes,-,71,68,71,280,"$12,250 "
Michael Muehr,-,73,70,70,280,"$12,250 "
Joe Ozaki,-,70,72,70,280,"$12,250 "
Chris Perry,-,72,70,71,280,"$12,250 "
Lee Porter,-,68,68,72,280,"$12,250 "
Hal Sutton,-,67,72,69,280,"$12,250 "
Doug Barron,-,66,69,76,281,"$8,797 "
K.J. Choi,-,65,74,73,281,"$8,797 "
Fred Couples,-,71,72,68,281,"$8,797 "
John Daly,-,69,70,71,281,"$8,797 "
Blaine McCallister,-,68,71,71,281,"$8,797 "
Toru Taniguchi,-,65,72,72,281,"$8,797 "
Bob Burns,-,69,72,71,282,"$8,015 "
Hunter Haas,-,69,72,71,282,"$8,015 "
Glen Hnatiuk,-,71,73,69,282,"$8,015 "
Steve Lowery,-,67,73,69,282,"$8,015 "
Stephen Ames,-,69,73,71,283,"$7,490 "
David Berganio Jr.,-,69,73,71,283,"$7,490 "
Jeff Brehaut,-,69,74,68,283,"$7,490 "
Brad Faxon,-,69,72,75,283,"$7,490 "
Edward Fryatt,-,71,69,73,283,"$7,490 "
Paul Goydos,-,69,71,71,283,"$7,490 "
Tripp Isenhour,-,68,73,71,283,"$7,490 "
Craig Kanada,-,73,72,70,283,"$7,490 "
Skip Kendall,-,71,72,72,283,"$7,490 "
Spike McRoy,-,70,73,72,283,"$7,490 "
Ted Tryba,-,72,70,72,283,"$7,490 "
Jeff Gallagher,-,70,72,71,284,"$7,000 "
Mark O'Meara,-,73,73,70,284,"$7,000 "
Paul Stankowski,-,67,71,78,284,"$7,000 "
Craig Barlow,-,70,75,71,285,"$6,790 "
Mark Hensby,-,70,74,70,285,"$6,790 "
Esteban Toledo,-,70,68,78,285,"$6,790 "
Jerry Kelly,-,70,68,77,286,"$6,580 "
Tommy Tolles,-,73,73,73,286,"$6,580 "
Kirk Triplett,-,65,76,74,286,"$6,580 "
Jeremy Anderson,-,70,70,77,287,"$6,370 "
Kent Jones,-,68,74,72,287,"$6,370 "
Rocky Walcher,-,70,74,73,287,"$6,370 "
Robert Damron,-,71,75,72,288,"$6,230 "
Mathew Goggin,-,70,76,73,290,"$6,125 "
Fuzzy Zoeller,-,69,75,75,290,"$6,125 "
Sean Murphy,-,68,78,73,291,"$6,020 "
David Stephens,-,72,76,80,297,"$5,950 "
Fulton Allem,-,72,MC,MC,142,-
Tommy Armour III,-,69,MC,MC,142,-
Tom Byrum,-,75,MC,MC,142,-
Greg Chalmers,-,66,MC,MC,142,-
Jeffrey Cranford,-,69,MC,MC,142,-
Ben Crenshaw,-,70,MC,MC,142,-
Joel Edwards,-,68,MC,MC,142,-
Brad Elder,-,68,MC,MC,142,-
Bill Glasson,-,70,MC,MC,142,-
Jay Haas,-,70,MC,MC,142,-
